X (miles),Y (miles)
1629.2507644214836,-3759.7944900760426
1641.3652371990067,-3768.605298166328
1658.986465032959,-3776.3143668987086
1685.4181126105773,-3755.389474377519
1697.5329737347195,-3759.7944900760426
1714.0528505573852,-3750.9840703323766
1714.0528505573852,-3750.9840703323766
1714.0528505573852,-3750.9840703323766
1726.1673233349084,-3734.464193509711
1726.1673233349084,-3734.464193509711
1726.1673233349084,-3734.464193509711
1739.383147123717,-3708.0325459320925
1739.383147123717,-3708.0325459320925
1739.383147123717,-3708.0325459320925
1748.193566867383,-3692.614020120712
1743.7885511688596,-3680.499547343189
1737.1804451011453,-3683.8043770702843
1728.370025357479,-3690.4124831379986
1728.370025357479,-3690.4124831379986
1728.370025357479,-3690.4124831379986
1718.4578662559088,-3692.6144084673324
1718.4578662559088,-3680.4999356898093
1707.444744489671,-3681.6028400875707
1707.444744489671,-3681.6028400875707
1707.444744489671,-3681.6028400875707
1696.431622723433,-3686.0082441327136
1696.431622723433,-3686.0082441327136
1696.431622723433,-3686.0082441327136
1687.620814633148,-3676.096473377761
1687.620814633148,-3676.096473377761
1687.620814633148,-3676.096473377761
1672.2022888217675,-3665.082963264904
1672.2022888217675,-3665.082963264904
1672.2022888217675,-3665.082963264904
1655.6824119991018,-3662.8810379355705
1655.6824119991018,-3662.8810379355705
1655.6824119991018,-3662.8810379355705
1643.5679392215786,-3650.766176811428
1635.858870489198,-3639.75305504519
1623.7440093650557,-3630.942635301524
1613.832238610103,-3634.2474650286194
1613.832238610103,-3634.2474650286194
1613.832238610103,-3634.2474650286194
1599.515063810008,-3635.350369426381
1599.515063810008,-3635.350369426381
1599.515063810008,-3635.350369426381
1589.6032930550557,-3630.9453537278573
1589.6032930550557,-3630.9453537278573
1589.6032930550557,-3630.9453537278573
1611.6295365875314,-3624.337247660143
1611.6295365875314,-3624.337247660143
1611.6295365875314,-3624.337247660143
1629.2507644214836,-3616.6281789277623
1629.2507644214836,-3616.6281789277623
1629.2507644214836,-3616.6281789277623
1636.9602215004834,-3610.020072860048
1636.9602215004834,-3610.020072860048
1636.9602215004834,-3610.020072860048
1641.3652371990067,-3596.8042490712396
1651.2773963005773,-3590.1961430035253
1657.8851140216725,-3579.1830212372874
1657.8851140216725,-3579.1830212372874
1657.8851140216725,-3579.1830212372874
1651.2773963005773,-3581.3849465666212
1651.2773963005773,-3581.3849465666212
1651.2773963005773,-3581.3849465666212
1666.6959221119575,-3578.0801168395255
1666.6959221119575,-3578.0801168395255
1666.6959221119575,-3578.0801168395255
1667.7988265097192,-3563.7629420394305
1667.7988265097192,-3563.7629420394305
1667.7988265097192,-3563.7629420394305
1687.622368019623,-3554.9525222957645
1687.622368019623,-3554.9525222957645
1687.622368019623,-3554.9525222957645
1707.446297876146,-3557.1544476250983
1707.446297876146,-3557.1544476250983
1707.446297876146,-3557.1544476250983
1726.1688767213836,-3541.735533467099
1737.1819984876215,-3550.546341557384
1754.8032263215737,-3547.241511830289
1766.9176990990968,-3551.646915875431
1784.538926933049,-3539.532443097908
1799.9574527444295,-3517.5058112188135
1798.8545483466678,-3540.6337941091933
1798.8545483466678,-3540.6337941091933
1798.8545483466678,-3540.6337941091933
1818.678478203191,-3539.530889711432
1818.678478203191,-3539.530889711432
1818.678478203191,-3539.530889711432
1841.806072746952,-3545.0372564212407
1841.806072746952,-3545.0372564212407
1841.806072746952,-3545.0372564212407
1849.5155298259517,-3531.8214326324323
1849.5155298259517,-3531.8214326324323
1849.5155298259517,-3531.8214326324323
1867.1367576599039,-3528.5166029053366
1867.1367576599039,-3528.5166029053366
1867.1367576599039,-3528.5166029053366
1883.6566344825696,-3518.6048321503845
1883.6566344825696,-3518.6048321503845
1883.6566344825696,-3518.6048321503845
1896.872458271378,-3500.9836043164323
1910.0882820601867,-3508.693061395432
1923.3041058489953,-3504.2876573502895
1923.3041058489953,-3504.2876573502895
1923.3041058489953,-3504.2876573502895
1945.33073772809,-3506.4895826796233
1945.33073772809,-3506.4895826796233
1945.33073772809,-3506.4895826796233
1970.661034294423,-3511.996337736051
1984.978209094518,-3508.6915080089557
1984.978209094518,-3508.6915080089557
1984.978209094518,-3508.6915080089557
2004.802138951041,-3513.0965237074793
2004.802138951041,-3513.0965237074793
2004.802138951041,-3513.0965237074793
2016.916611728564,-3507.5901569976704
2016.916611728564,-3507.5901569976704
2016.916611728564,-3507.5901569976704
2030.1324355173726,-3499.8806999186704
2043.3482593061813,-3504.2861039638133
2054.361769419038,-3495.475295873528
2064.2735401739906,-3502.0834019412423
2073.084348264276,-3500.980497543481
2091.8065387628944,-3502.0834019412423
2105.022362551703,-3503.1863063390037
2105.022362551703,-3503.1863063390037
2105.022362551703,-3503.1863063390037
2117.1372236758452,-3505.3882316683375
2117.1372236758452,-3505.3882316683375
2117.1372236758452,-3505.3882316683375
2138.0621161970344,-3507.5901569976713
2154.5819930197,-3495.475295873529
2168.899167819795,-3487.7662271411486
2168.899167819795,-3487.7662271411486
2168.899167819795,-3487.7662271411486
2170.002072217557,-3476.753105374911
2170.002072217557,-3476.753105374911
2170.002072217557,-3476.753105374911
2187.623300051509,-3459.1318775409586
2196.434108141794,-3464.6382442507675
2196.434108141794,-3464.6382442507675
2196.434108141794,-3464.6382442507675
2210.751282941889,-3473.4490523410523
2210.751282941889,-3473.4490523410523
2210.751282941889,-3473.4490523410523
2225.068457741984,-3464.6382442507675
2225.068457741984,-3464.6382442507675
2225.068457741984,-3464.6382442507675
2238.2842815307927,-3463.5353398530056
2238.2842815307927,-3463.5353398530056
2238.2842815307927,-3463.5353398530056
2249.2974032970305,-3452.521829740149
2247.0954779676968,-3444.812761007768
2257.0076370692673,-3447.014686337102
2257.0076370692673,-3447.014686337102
2257.0076370692673,-3447.014686337102
2283.4392846468854,-3450.319516064197
2283.4392846468854,-3450.319516064197
2283.4392846468854,-3450.319516064197
2294.4524064131233,-3443.7117983431017
2294.4524064131233,-3443.7117983431017
2294.4524064131233,-3443.7117983431017
2303.2632145034086,-3444.814702740863
2303.2632145034086,-3444.814702740863
2303.2632145034086,-3444.814702740863
2318.681740314789,-3447.016628070197
2318.681740314789,-3447.016628070197
2318.681740314789,-3447.016628070197
2326.3908090471696,-3447.016628070197
2326.3908090471696,-3447.016628070197
2326.3908090471696,-3447.016628070197
2335.2016171374544,-3439.3071709911974
2335.2016171374544,-3439.3071709911974
2335.2016171374544,-3439.3071709911974
2342.910685869835,-3431.5981022588167
2356.126509658644,-3447.016628070197
2356.126509658644,-3447.016628070197
2356.126509658644,-3447.016628070197
2366.038668760214,-3445.9137236724355
2366.038668760214,-3445.9137236724355
2366.038668760214,-3445.9137236724355
2370.4436844587376,-3438.204266593436
2370.4436844587376,-3438.204266593436
2370.4436844587376,-3438.204266593436
2386.9635612814036,-3442.6096706385783
2386.9635612814036,-3442.6096706385783
2386.9635612814036,-3442.6096706385783
2392.4703163378313,-3429.39384684977
2392.4703163378313,-3429.39384684977
2392.4703163378313,-3429.39384684977
2412.2942461943544,-3427.191921520436
2412.2942461943544,-3427.191921520436
2412.2942461943544,-3427.191921520436
2415.5990759214496,-3415.077448742913
2415.5990759214496,-3415.077448742913
2415.5990759214496,-3415.077448742913
2425.5108466764023,-3406.2666406526278
2425.5108466764023,-3406.2666406526278
2425.5108466764023,-3406.2666406526278
2421.1054426312594,-3399.6589229315323
2421.1054426312594,-3399.6589229315323
2421.1054426312594,-3399.6589229315323
2422.2083470290213,-3380.936344086295
2415.600629307926,-3371.0241849847243
2423.3096980403066,-3357.808361195916
2428.816453096734,-3364.4164672636302
2437.6268728404,-3373.226887007296
2437.6268728404,-3373.226887007296
2437.6268728404,-3373.226887007296
2442.032276885543,-3360.011063218488
2442.032276885543,-3360.011063218488
2442.032276885543,-3360.011063218488
2458.5521537082086,-3351.200643474822
2458.5521537082086,-3351.200643474822
2458.5521537082086,-3351.200643474822
2473.970679519589,-3336.883468674727
2487.1865033083977,-3325.8699585618697
2487.1865033083977,-3325.8699585618697
2487.1865033083977,-3325.8699585618697
2502.605029119778,-3325.8699585618697
2502.605029119778,-3325.8699585618697
2502.605029119778,-3325.8699585618697
2523.5303099875864,-3319.262240840774
2538.9488357989667,-3321.464166170108
2538.9488357989667,-3321.464166170108
2538.9488357989667,-3321.464166170108
2552.164659587775,-3309.349693392585
2552.164659587775,-3309.349693392585
2552.164659587775,-3309.349693392585
2563.177781354013,-3301.6402363135853
2556.5696752862987,-3279.6136044344903
2564.2791323652987,-3300.5388853022987
2573.0895521089647,-3312.653358079822
2573.0895521089647,-3312.653358079822
2573.0895521089647,-3312.653358079822
2587.4067269090597,-3309.3485283527266
2587.4067269090597,-3309.3485283527266
2587.4067269090597,-3309.3485283527266
2595.116183988059,-3296.132316217299
2612.7374118220114,-3285.119194451061
2612.7374118220114,-3285.119194451061
2612.7374118220114,-3285.119194451061
2601.7242900557735,-3259.788897884728
2601.7242900557735,-3259.788897884728
2601.7242900557735,-3259.788897884728
2606.129305754297,-3244.370372073348
2606.129305754297,-3244.370372073348
2606.129305754297,-3244.370372073348
2611.636060810725,-3234.4582129717774
2611.636060810725,-3234.4582129717774
2611.636060810725,-3234.4582129717774
2606.129305754297,-3222.343740194254
2606.129305754297,-3222.343740194254
2606.129305754297,-3222.343740194254
2599.5215880332016,-3214.6346714618735
2599.5215880332016,-3214.6346714618735
2599.5215880332016,-3214.6346714618735
2584.1030622218213,-3206.925214382874
2569.7858874217263,-3214.6346714618735
2569.7858874217263,-3214.6346714618735
2569.7858874217263,-3214.6346714618735
2562.076430342727,-3215.737575859635
2562.076430342727,-3215.737575859635
2562.076430342727,-3215.737575859635
2548.860606553918,-3225.6497349612055
2548.860606553918,-3225.6497349612055
2548.860606553918,-3225.6497349612055
2535.6447827651095,-3223.4478096318717
2535.6447827651095,-3223.4478096318717
2535.6447827651095,-3223.4478096318717
2520.2262569537293,-3217.941054575444
2520.2262569537293,-3217.941054575444
2520.2262569537293,-3217.941054575444
2504.8077311423485,-3212.434687865635
2504.8077311423485,-3212.434687865635
2504.8077311423485,-3212.434687865635
2480.5783972406834,-3223.447809631873
2461.856206742065,-3223.447809631873
2461.856206742065,-3223.447809631873
2461.856206742065,-3223.447809631873
2444.2349789081127,-3224.5507140296345
2444.2349789081127,-3224.5507140296345
2444.2349789081127,-3224.5507140296345
2436.5255218291127,-3237.766537818443
2436.5255218291127,-3237.766537818443
2436.5255218291127,-3237.766537818443
2421.1069960177324,-3226.7534160522055
2421.1069960177324,-3226.7534160522055
2421.1069960177324,-3226.7534160522055
2405.688470206352,-3221.2466609957773
2405.688470206352,-3221.2466609957773
2405.688470206352,-3221.2466609957773
2380.3581736400192,-3210.2335392295395
2380.3581736400192,-3210.2335392295395
2380.3581736400192,-3210.2335392295395
2357.230190749639,-3217.94260796192
2357.230190749639,-3217.94260796192
2357.230190749639,-3217.94260796192
2341.8116649382587,-3214.637778234825
2341.8116649382587,-3214.637778234825
2341.8116649382587,-3214.637778234825
2337.406649239735,-3204.7256191332544
2337.406649239735,-3204.7256191332544
2337.406649239735,-3204.7256191332544
2326.3931391268784,-3193.7124973670166
2307.6705602816405,-3194.815401764778
2293.3533854815455,-3193.7124973670166
2282.3402637153076,-3181.5980245894934
2280.138338385974,-3163.9767967555413
2276.8335086588786,-3163.9767967555413
2270.2257909377836,-3156.2673396765413
2263.6176848700693,-3156.2673396765413
2258.1113181602605,-3156.2673396765413
2233.881984258595,-3151.862323978018
2228.375229202167,-3147.4569199328753
2241.5914413375945,-3143.051515887733
2257.0099671489747,-3144.1544202854943
2272.4284929603555,-3138.6476652290667
2272.4284929603555,-3138.6476652290667
2272.4284929603555,-3138.6476652290667
2283.4416147265933,-3143.053069274209
2283.4416147265933,-3143.053069274209
2283.4416147265933,-3143.053069274209
2294.4547364928308,-3150.76213800659
2306.569597616973,-3156.2688930630175
2306.569597616973,-3156.2688930630175
2306.569597616973,-3156.2688930630175
2323.08908609302,-3156.2688930630175
2323.08908609302,-3156.2688930630175
2323.08908609302,-3156.2688930630175
2342.913015949543,-3155.165988665256
2342.913015949543,-3155.165988665256
2342.913015949543,-3155.165988665256
2351.723824039828,-3160.672743721684
2364.9396478286367,-3160.672743721684
2360.534243783494,-3146.355568921589
2371.5473655497317,-3144.1536435922553
2371.5473655497317,-3144.1536435922553
2371.5473655497317,-3144.1536435922553
2372.6502699474936,-3135.3432238485893
2372.6502699474936,-3135.3432238485893
2372.6502699474936,-3135.3432238485893
2382.5624290490637,-3129.836468792161
2396.8796038491587,-3115.519293992066
2413.3994806718247,-3111.113889946924
2416.70431039892,-3119.9246980372086
2418.9062357282537,-3127.6337667695893
2418.9062357282537,-3127.6337667695893
2418.9062357282537,-3127.6337667695893
2431.020708505777,-3112.215240958209
2431.020708505777,-3112.215240958209
2431.020708505777,-3112.215240958209
2454.148691396157,-3106.7088742484
2454.148691396157,-3115.519293992066
2476.1753232752517,-3111.113889946924
2476.1753232752517,-3111.113889946924
2476.1753232752517,-3111.113889946924
2479.480153002347,-3114.418719674019
2479.480153002347,-3114.418719674019
2479.480153002347,-3114.418719674019
2504.8108379152977,-3110.0133156288766
2521.3307147379637,-3108.9104112311147
2531.242485492916,-3112.21524095821
2551.066415349439,-3102.303470203258
2565.383590149534,-3102.303470203258
2587.40983368201,-3102.303470203258
2587.40983368201,-3102.303470203258
2587.40983368201,-3102.303470203258
2589.6117590113436,-3093.4926621129725
2589.6117590113436,-3093.4926621129725
2589.6117590113436,-3093.4926621129725
2621.55016164539,-3083.58089135802
2621.55016164539,-3083.58089135802
2621.55016164539,-3083.58089135802
2639.171389479342,-3084.683795755782
2639.171389479342,-3084.683795755782
2639.171389479342,-3084.683795755782
2640.2742938771034,-3069.265269944401
2640.2742938771034,-3069.265269944401
2640.2742938771034,-3069.265269944401
2657.8955217110556,-3060.4544618541163
2658.998426108817,-3072.5693229782587
2677.721004954055,-3070.367397648925
2706.3553545542436,-3074.7728016940673
2706.3553545542436,-3074.7728016940673
2706.3553545542436,-3074.7728016940673
2715.1657742979096,-3078.0776314211626
2715.1657742979096,-3078.0776314211626
2715.1657742979096,-3078.0776314211626
2727.280247075433,-3068.16586066621
2727.280247075433,-3068.16586066621
2727.280247075433,-3068.16586066621
2739.395108199575,-3063.7604566210675
2739.395108199575,-3063.7604566210675
2739.395108199575,-3063.7604566210675
2744.901474909384,-3067.0652863481628
2744.901474909384,-3067.0652863481628
2744.901474909384,-3067.0652863481628
2759.218649709479,-3057.15351559321
2790.05570133224,-3057.15351559321
2790.05570133224,-3057.15351559321
2790.05570133224,-3057.15351559321
2801.0692114450967,-3059.355440922544
2801.0692114450967,-3059.355440922544
2801.0692114450967,-3059.355440922544
2809.8796311887627,-3053.849074212735
2823.0954549775715,-3053.849074212735
2823.0954549775715,-3063.7608449676877
2823.0954549775715,-3063.7608449676877
